ims_org_id,bed_id,license_beds,census_beds,staffed_beds
INS00077392,18,51,51,51
INS00077392,8,51,51,51
INS00003578,5,25,12,25
INS00003578,18,25,12,25
INS00076367,18,84,81,84
INS00076367,8,84,81,84
INS00038214,18,100,75,100
INS00038214,16,100,75,100
INS00038843,8,120,81,120
INS00038843,18,120,81,120
INS00001013,5,23,11,23
INS00001013,18,25,12,25
INS00001013,4,2,1,2
INS00079413,8,71,46,71
INS00079413,18,71,46,71
INS00111525,18,60,45,60
INS00111525,8,60,45,60
INS00003273,18,25,15,25
INS00003273,5,21,13,21
INS00003273,2,4,2,4
INS00491495,16,60,35,60
INS00491495,18,60,35,60
INS00001962,5,80,68,80
INS00470754,18,165,149,165
INS00470754,5,165,149,165
INS00001962,4,20,17,20
INS00001962,18,100,85,100
INS00114670,18,82,67,82
INS00114670,8,82,67,82
INS00074171,14,153,153,153
INS00074171,18,153,153,153
INS00008305,14,40,40,40
INS00008305,18,40,40,40
INS00006850,5,354,241,278
INS00006850,4,71,49,56
INS00006850,18,425,290,334
INS00079207,8,97,94,97
INS00079207,18,97,94,97
INS00109589,8,102,62,102
INS00109589,18,102,62,102
INS00075555,18,171,145,171
INS00075555,8,171,145,171
INS00038468,18,120,118,120
INS00038468,8,120,118,120
INS00004886,5,16,16,16
INS00004886,18,16,16,16
INS00001980,18,214,100,139
INS00074631,18,49,33,49
INS00074631,8,49,33,49
INS00001980,2,28,13,18
INS00001980,5,186,87,121
INS00000893,5,10,6,7
INS00000893,18,36,22,25
INS00000893,4,1,1,1
INS00000893,16,25,15,17
INS00527877,8,320,312,320
INS00527877,18,320,312,320
INS00464262,5,16,16,16
INS00464262,18,16,16,16
INS00111610,8,74,69,74
INS00111610,18,74,69,74
INS00074035,18,60,47,60
INS00074035,12,60,47,60
INS00001384,4,19,11,19
INS00001384,18,211,127,211
INS00001384,5,192,116,192
INS00080137,8,60,53,60
INS00080137,18,60,53,60
INS00079784,18,33,30,33
INS00079784,8,33,30,33
INS00080878,18,92,85,92
INS00080878,8,92,85,92
INS00035946,8,142,125,128
INS00035946,18,142,125,128
INS00075791,18,140,137,140
INS00075791,8,140,137,140
INS00003487,18,148,82,148
INS00003487,4,18,10,18
INS00003487,5,130,72,130
INS00002412,4,4,2,4
INS00078388,8,101,97,101
INS00002412,5,50,27,47
INS00078388,18,101,97,101
INS00002412,16,57,31,54
INS00002412,18,111,60,105
INS00553110,18,10,8,10
INS00553110,12,10,8,10
INS00073985,18,35,31,35
INS00073985,12,35,31,35
INS00006846,2,20,10,20
INS00006846,18,203,97,203
INS00636521,18,83,70,83
INS00006846,5,175,83,175
INS00083085,18,85,80,85
INS00083085,8,85,80,85
INS00636521,5,83,70,83
INS00006846,4,8,4,8
INS00035883,8,57,53,57
INS00035883,18,57,53,57
INS00039876,8,57,55,57
INS00039876,18,57,55,57
INS00036232,18,170,130,143
INS00036232,8,170,130,143
INS00076294,18,46,40,46
INS00076294,8,46,40,46
INS00077319,8,160,157,160
INS00077319,18,160,157,160
INS00610542,12,20,7,20
INS00610542,18,20,7,20
INS00003242,5,216,145,216
INS00003242,4,45,30,45
INS00074619,18,210,196,210
INS00003242,18,261,175,261
INS00074619,8,210,196,210
INS00080736,8,117,75,117
INS00080920,8,201,150,201
INS00080736,18,117,75,117
INS00080920,18,201,150,201
INS00595356,5,60,30,60
INS00595356,18,60,30,60
INS00014922,18,100,70,100
INS00014922,4,6,4,6
INS00014922,5,84,59,84
INS00014922,2,7,5,7
INS00014922,15,3,2,3
INS00039281,18,152,100,152
INS00039281,8,152,100,152
INS00080790,8,117,114,117
INS00080790,18,117,114,117
INS00005381,4,37,26,37
INS00005381,18,273,190,273
INS00005381,5,236,164,236
INS00572986,18,40,32,40
INS00572986,14,30,24,30
INS00572986,8,10,8,10
INS00035563,18,69,59,69
INS00083116,8,59,53,59
INS00083116,18,59,53,59
INS00035563,8,69,59,69
INS00036932,18,35,35,35
INS00036932,8,35,35,35
INS00000562,18,63,45,63
INS00000562,4,6,4,6
INS00000562,5,57,41,57
INS00111997,18,113,110,113
INS00111997,8,113,110,113
INS00038296,18,26,24,26
INS00038296,8,26,24,26
INS00110018,18,274,246,274
INS00110018,8,274,246,274
INS00003818,18,17,4,17
INS00003818,5,17,4,17
INS00109314,18,60,58,60
INS00109314,8,60,58,60
INS00112492,18,196,192,196
INS00112492,8,196,192,196
INS00110377,8,30,29,30
INS00110377,18,30,29,30
INS00006680,12,18,8,10
INS00006680,14,18,13,14
INS00006680,15,8,4,7
INS00006680,18,165,114,130
INS00006680,4,16,8,13
INS00006680,5,63,58,60
INS00006680,8,42,23,26
INS00034638,18,68,65,68
INS00034638,8,68,65,68
INS00109014,18,120,112,120
INS00109014,8,120,112,120
INS00079419,8,82,49,64
INS00079419,18,82,49,64
INS00114927,18,38,38,38
INS00114927,8,38,38,38
INS00108535,18,292,248,292
INS00074199,18,149,139,149
INS00074199,8,149,139,149
INS00108535,8,146,124,146
INS00108535,16,26,22,26
INS00108535,5,120,102,120
INS00112196,18,180,145,180
INS00112196,8,180,145,180
INS00109695,8,120,110,120
INS00109695,18,120,110,120
INS00110338,8,20,19,20
INS00110338,18,20,19,20
INS00005608,4,78,44,78
INS00005608,5,453,258,453
INS00571917,14,40,32,40
INS00005608,2,36,20,36
INS00571917,18,40,32,40
INS00005608,16,33,19,33
INS00005608,18,600,341,600
INS00111697,8,248,190,208
INS00111697,18,248,190,208
INS00074939,18,105,105,105
INS00074939,8,105,105,105
INS00109995,18,39,39,39
INS00109995,8,39,39,39
INS00035163,8,73,65,73
INS00034212,8,77,40,77
INS00035163,18,73,65,73
INS00034212,18,77,40,77
INS00002451,5,25,15,20
INS00002451,18,25,15,20
INS00006127,15,19,12,16
INS00006127,4,26,16,21
INS00006127,18,440,270,362
INS00006127,6,40,25,33
INS00006127,5,355,217,292
INS00584520,18,20,20,20
INS00584520,14,20,20,20
INS00111522,8,60,30,60
INS00111522,18,60,30,60
INS00039792,8,70,50,70
INS00039792,18,70,50,70
INS00038341,18,150,146,150
INS00038341,8,150,146,150
INS00522662,18,39,37,39
INS00522662,8,39,37,39
INS00036347,18,82,63,82
INS00040120,18,147,95,147
INS00036347,8,82,63,82
INS00040120,8,147,95,147
INS00077453,18,101,95,101
INS00040204,8,149,120,149
INS00040204,18,149,120,149
INS00077453,8,101,95,101
INS00036047,8,50,42,50
INS00036047,18,50,42,50
INS00039701,8,180,172,180
INS00039701,18,180,172,180
INS00113271,8,99,75,99
INS00035481,18,81,65,81
INS00038121,18,80,71,80
INS00035481,8,81,65,81
INS00038121,8,80,71,80
INS00113271,18,99,75,99
INS00345160,16,99,70,99
INS00345160,18,99,70,99
INS00035832,18,140,98,140
INS00035832,8,140,98,140
INS00515758,5,61,40,61
INS00515758,18,61,40,61
INS00034181,18,93,78,93
INS00034181,8,93,78,93
INS00078448,8,271,261,271
INS00078448,18,271,261,271
INS00037583,8,111,103,111
INS00037583,18,111,103,111
INS00112438,8,50,45,50
INS00112438,18,50,45,50
INS00113643,18,21,18,21
INS00078164,8,83,73,83
INS00078164,18,83,73,83
INS00000802,18,465,220,300
INS00000802,5,218,103,141
INS00000802,4,247,117,159
INS00009717,18,95,90,95
INS00076809,18,100,74,100
INS00076809,8,100,74,100
INS00009717,8,95,90,95
INS00078760,8,99,95,99
INS00078760,18,99,95,99
INS00080466,18,60,44,60
INS00034465,8,104,96,104
INS00034465,18,104,96,104
INS00080466,8,60,44,60
INS00037523,8,119,107,119
INS00037523,18,119,107,119
INS00001158,5,18,14,18
INS00001158,18,18,14,18
INS00564510,14,20,19,20
INS00564510,18,20,19,20
INS00076827,8,96,90,96
INS00076827,18,96,90,96
INS00108949,18,109,106,109
INS00108949,8,109,106,109
INS00038725,8,87,82,87
INS00038725,18,87,82,87
INS00035426,8,157,125,157
INS00035426,18,157,125,157
INS00037081,8,105,103,105
INS00001744,6,72,62,72
INS00001744,4,37,32,37
INS00001744,5,241,206,241
INS00001744,18,350,300,350
INS00037081,18,105,103,105
INS00572926,16,36,25,36
INS00075183,18,159,150,159
INS00572926,18,36,25,36
INS00075183,8,159,150,159
INS00494253,5,60,59,60
INS00494253,18,60,59,60
INS00038139,18,96,79,96
INS00038139,8,96,79,96
INS00076060,8,66,50,66
INS00076060,18,66,50,66
INS00074003,12,614,411,411
INS00074003,18,614,411,411
INS00003759,5,60,30,60
INS00003759,18,69,35,69
INS00003759,4,9,5,9
INS00494178,18,81,66,81
INS00494178,16,81,66,81
INS00112208,8,109,108,109
INS00112208,18,109,108,109
INS00492528,18,75,45,75
INS00079987,8,80,75,80
INS00492528,5,65,42,65
INS00492528,4,10,3,10
INS00079987,18,80,75,80
INS00040041,18,92,82,92
INS00040041,8,92,82,92
INS00007518,8,33,27,33
INS00007518,18,33,27,33
INS00490709,8,60,48,60
INS00490709,18,60,48,60
INS00003539,5,12,5,12
INS00003539,8,13,6,13
INS00003539,18,25,11,25
INS00076362,8,100,92,100
INS00076362,18,100,92,100
INS00493836,8,100,80,100
INS00493836,18,100,80,100
INS00036068,8,155,155,155
INS00036068,18,155,155,155
INS00515837,18,41,30,41
INS00515837,5,41,30,41
INS00005596,1,12,6,10
INS00005596,4,34,17,28
INS00005596,5,258,130,215
INS00005596,18,397,200,331
INS00005596,16,93,47,78
INS00075543,18,116,46,116
INS00075543,8,116,46,116
INS00003176,5,25,8,25
INS00003176,18,25,8,25
INS00036826,18,48,35,48
INS00036826,8,48,35,48
INS00039458,8,50,44,50
INS00039458,18,50,44,50
INS00121076,18,20,15,20
INS00121076,14,20,15,20
INS00076435,8,76,67,76
INS00076435,18,76,67,76
INS00040343,18,151,145,151
INS00040343,8,151,145,151
INS00077713,18,50,50,50
INS00037376,18,118,94,118
INS00037376,8,118,94,118
INS00077713,8,50,50,50
INS00011482,16,75,75,75
INS00001137,18,366,340,366
INS00011482,14,140,140,140
INS00001137,6,7,7,7
INS00001137,5,320,297,320
INS00011482,18,300,300,300
INS00001137,4,39,36,39
INS00011482,8,85,85,85
INS00109153,18,88,82,88
INS00109153,8,88,82,88
INS00036388,18,170,165,170
INS00036388,8,170,165,170
INS00536459,18,64,40,64
INS00536459,4,8,5,8
INS00109171,8,30,23,30
INS00109171,18,30,23,30
INS00536459,5,56,35,56
INS00002544,18,160,135,143
INS00002544,5,160,135,143
INS00000807,18,47,20,47
INS00000807,5,41,17,41
INS00111939,8,75,71,75
INS00111939,18,75,71,75
INS00000807,4,6,3,6
INS00036506,18,120,115,120
INS00036506,8,120,115,120
INS00004128,18,16,9,16
INS00004128,5,16,9,16
INS00037056,8,70,69,70
INS00037056,18,70,69,70
INS00076655,8,100,80,100
INS00076655,18,100,80,100
INS00001357,5,178,157,178
INS00001357,4,20,18,20
INS00001357,18,198,175,198
INS00113996,8,104,85,104
INS00113996,18,104,85,104
INS00033835,8,125,90,125
INS00039778,18,115,100,115
INS00039778,8,115,100,115
INS00033835,18,125,90,125
INS00074585,18,32,32,32
INS00074585,8,32,32,32
INS00075700,8,164,125,164
INS00075700,18,164,125,164
INS00034998,18,100,80,100
INS00034998,8,100,80,100
INS00078239,8,70,69,70
INS00078239,18,70,69,70
INS00001245,18,25,11,25
INS00001245,5,6,3,6
INS00001245,16,19,8,19
INS00038156,8,120,118,120
INS00038156,18,120,118,120
INS00074972,8,120,115,120
INS00074972,18,120,115,120
INS00113676,18,58,50,58
INS00113676,8,58,50,58
INS00035874,18,153,80,153
INS00035874,8,153,80,153
INS00114628,8,218,195,218
INS00114628,18,218,195,218
INS00034584,18,210,190,210
INS00034584,8,210,190,210
INS00001689,18,43,30,43
INS00001689,5,37,26,37
INS00001689,4,6,4,6
INS00111637,8,44,40,44
INS00111637,18,44,40,44
INS00078489,18,124,100,124
INS00078489,8,124,100,124
INS00040790,18,91,45,45
INS00040790,8,91,45,45
INS00110078,8,172,165,172
INS00110078,18,172,165,172
INS00001025,18,17,3,17
INS00001025,5,17,3,17
INS00109880,8,53,47,53
INS00109880,18,53,47,53
INS00079459,8,100,88,100
INS00113643,8,21,18,21
INS00039230,18,104,90,90
INS00039230,8,104,90,90
INS00652120,8,64,60,64
INS00652120,18,64,60,64
INS00083167,8,120,120,120
INS00083167,18,120,120,120
INS00004618,5,49,38,49
INS00108813,8,94,44,94
INS00004618,4,5,4,5
INS00004618,18,54,42,54
INS00108813,18,94,44,94
INS00112760,8,60,59,60
INS00112760,18,60,59,60
INS00077688,18,51,47,51
INS00077688,8,51,47,51
INS00033964,18,45,40,45
INS00033964,8,45,40,45
INS00062139,8,138,133,135
INS00062139,18,138,133,135
INS00538313,5,20,9,20
INS00078337,8,170,150,170
INS00538313,18,20,9,20
INS00078337,18,170,150,170
INS00003569,18,25,15,18
INS00003569,5,21,13,15
INS00003569,4,4,2,3
INS00037856,8,120,117,120
INS00037856,18,120,117,120
INS00001324,5,104,93,104
INS00001324,18,112,100,112
INS00001324,4,8,7,8
INS00011257,18,60,40,60
INS00011257,12,60,40,60
INS00106166,12,220,205,220
INS00106166,18,220,205,220
INS00040129,8,132,110,132
INS00118613,4,5,2,5
INS00118613,18,55,26,55
INS00118613,5,50,24,50
INS00040129,18,132,110,132
INS00564869,18,130,40,130
INS00564869,8,130,40,130
INS00060091,8,100,95,100
INS00060091,18,100,95,100
INS00548784,18,99,1,99
INS00548784,8,99,1,99
INS00037021,8,29,26,29
INS00037021,18,29,26,29
INS00409646,18,115,20,25
INS00409646,6,9,6,9
INS00409646,5,106,14,16
INS00109520,8,58,55,58
INS00109520,18,58,55,58
INS00113598,8,69,66,69
INS00113598,18,69,66,69
INS00074930,8,120,103,120
INS00074930,18,120,103,120
INS00038852,18,60,55,60
INS00038852,8,60,55,60
INS00000599,5,60,27,60
INS00000599,18,60,27,60
INS00345242,8,80,77,80
INS00345242,18,80,77,80
INS00077310,8,44,42,44
INS00077310,18,44,42,44
INS00110144,18,94,61,90
INS00110144,8,94,61,90
INS00112706,8,48,32,48
INS00112706,18,48,32,48
INS00003944,18,32,29,32
INS00003944,5,5,5,5
INS00003944,16,27,24,27
INS00005580,18,616,520,600
INS00005580,11,43,36,42
INS00005580,5,510,431,497
INS00005580,4,63,53,61
INS00079545,8,70,50,70
INS00079545,18,70,50,70
INS00036229,8,87,50,87
INS00036229,18,87,50,87
INS00075353,18,100,90,100
INS00075353,8,100,90,100
INS00553119,18,140,65,140
INS00082061,18,123,109,123
INS00553119,5,140,65,140
INS00082061,8,123,109,123
INS00080024,16,48,45,48
INS00080024,18,48,45,48
INS00527846,18,35,35,35
INS00527846,8,35,35,35
INS00078104,8,45,40,45
INS00078104,18,45,40,45
INS00113198,18,52,50,52
INS00113198,8,52,50,52
INS00491486,18,10,6,10
INS00491486,5,10,6,10
INS00075268,8,42,42,42
INS00075268,18,42,42,42
INS00005611,5,889,546,889
INS00005611,15,21,13,21
INS00005611,4,24,15,24
INS00005611,19,56,34,56
INS00005611,10,32,20,32
INS00005611,1,10,6,10
INS00005611,2,19,12,19
INS00005611,18,1051,646,1051
INS00078791,18,96,86,96
INS00078791,8,96,86,96
INS00110340,18,6,5,6
INS00110340,8,6,5,6
INS00004587,18,67,41,67
INS00004587,4,8,5,8
INS00004587,16,12,7,12
INS00004587,5,47,29,47
INS00487539,8,38,34,38
INS00487539,18,38,34,38
INS00003160,4,3,1,3
INS00003160,5,22,11,22
INS00003160,18,25,12,25
INS00077719,8,120,118,120
INS00077719,18,120,118,120
INS00080818,18,205,198,205
INS00111960,8,149,140,149
INS00080818,8,205,198,205
INS00111960,18,149,140,149
INS00037532,18,30,28,30
INS00038685,8,66,64,66
INS00038685,18,66,64,66
INS00037532,8,30,28,30
INS00569528,18,205,164,205
INS00569528,5,120,96,120
INS00076128,18,153,107,107
INS00076128,8,153,107,107
INS00569528,6,45,36,45
INS00569528,10,40,32,40
INS00038767,8,100,85,100
INS00038767,18,100,85,100
INS00040650,18,108,60,108
INS00040650,8,108,60,108
INS00614122,5,40,15,40
INS00614122,18,40,15,40
INS00080929,8,50,43,50
INS00080929,18,50,43,50
INS00005526,4,2,1,2
INS00005526,5,7,4,7
INS00005526,16,16,9,16
INS00001886,18,17,4,17
INS00001886,5,17,4,17
INS00005526,18,25,14,25
INS00074274,18,155,149,155
INS00074274,8,155,149,155
INS00006689,18,575,526,526
INS00006689,5,90,90,90
INS00006689,16,39,0,0
INS00006689,9,295,295,295
INS00006689,12,31,21,21
INS00006689,8,120,120,120
INS00002768,18,25,4,25
INS00002768,5,6,1,6
INS00002768,16,19,3,19
INS00002409,5,114,49,114
INS00646496,5,24,24,24
INS00002409,4,13,6,13
INS00646496,18,24,24,24
INS00074162,18,51,50,51
INS00074162,12,51,50,51
INS00002409,18,127,55,127
INS00405293,18,20,20,20
INS00405293,5,20,20,20
INS00004536,18,207,130,207
INS00004536,16,17,11,17
INS00004536,4,16,10,16
INS00004536,5,174,109,174
INS00108894,18,180,161,180
INS00108894,8,180,161,180
INS00079459,18,100,88,100
INS00079634,18,127,90,127
INS00079634,8,127,90,127
INS00112356,18,51,35,51
INS00112356,8,51,35,51
INS00010189,8,124,119,124
INS00010189,18,124,119,124
INS00074990,8,90,88,90
INS00074990,18,90,88,90
INS00111857,18,68,60,68
INS00111857,8,68,60,68
INS00040470,18,225,220,225
INS00040470,8,225,220,225
INS00109911,8,112,94,112
INS00109911,18,112,94,112
INS00110398,8,80,75,80
INS00110398,18,80,75,80
INS00109560,18,50,47,50
INS00079779,18,111,108,111
INS00079779,8,111,108,111
INS00109560,8,50,47,50
INS00003092,4,27,21,27
INS00078365,8,118,100,118
INS00003092,18,281,220,281
INS00038491,8,160,158,160
INS00038491,18,160,158,160
INS00003092,5,254,199,254
INS00078365,18,118,100,118
INS00002219,18,119,92,101
INS00079685,18,24,22,24
INS00035225,8,118,116,118
INS00002219,5,105,81,89
INS00002219,4,14,11,12
INS00079685,8,24,22,24
INS00035225,18,118,116,118
INS00113694,18,46,46,46
INS00113694,8,46,46,46
INS00074670,8,155,140,155
INS00074670,18,155,140,155
INS00037419,18,100,95,100
INS00037419,8,100,95,100
INS00104071,14,40,38,40
INS00104071,18,40,38,40
INS00407545,18,60,50,58
INS00407545,5,60,50,58
INS00004276,18,25,10,25
INS00004276,5,25,10,25
INS00076800,18,136,131,136
INS00076800,8,136,131,136
INS00034678,18,160,120,160
INS00034678,8,160,120,160
INS00011014,18,141,137,141
INS00011014,8,141,137,141
INS00010455,8,83,78,83
INS00010455,18,83,78,83
INS00112374,18,177,160,177
INS00112374,8,177,160,177
INS00037264,8,130,108,130
INS00037264,18,130,108,130
INS00077350,18,83,83,83
INS00077350,8,83,83,83
INS00011385,14,82,40,82
INS00011385,18,82,40,82
INS00006029,5,40,10,12
INS00006029,18,40,10,12
INS00035518,8,74,64,74
INS00035518,18,74,64,74
INS00005397,4,4,2,4
INS00005397,5,21,8,21
INS00005397,18,25,10,25
INS00076891,8,154,120,154
INS00076891,18,154,120,154
INS00077464,8,90,75,90
INS00077464,18,90,75,90
INS00080013,8,152,145,152
INS00080013,18,152,145,152
INS00007801,18,86,80,86
INS00007801,14,86,80,86
INS00007406,18,66,62,66
INS00007406,12,66,62,66
INS00112054,8,99,90,99
INS00112054,18,99,90,99
INS00040542,8,124,101,124
INS00040542,18,124,101,124
INS00000955,4,12,10,12
INS00000955,18,214,176,214
INS00000955,5,202,166,202
INS00074754,18,90,64,90
INS00035288,18,386,379,386
INS00035288,8,386,379,386
INS00074754,8,90,64,90
INS00366293,18,32,28,32
INS00366293,5,32,28,32
INS00006753,18,146,146,146
INS00006753,5,146,146,146
INS00006104,18,495,342,380
INS00409102,18,144,52,144
INS00006104,5,415,286,316
INS00006104,1,8,5,6
INS00006104,15,22,15,18
INS00409102,5,103,37,103
INS00409102,4,41,15,41
INS00006104,4,50,36,40
INS00109255,8,115,84,115
INS00109255,18,115,84,115
INS00112211,8,244,235,244
INS00112211,18,244,235,244
INS00003985,18,268,111,166
INS00003985,4,24,15,21
INS00003985,5,244,96,145
INS00036974,18,148,146,148
INS00036974,8,148,146,148
INS00113009,18,176,151,176
INS00113009,8,176,151,176
INS00037712,8,81,71,81
INS00037712,18,81,71,81
INS00075727,8,88,80,88
INS00075727,18,88,80,88
INS00112417,18,123,116,123
INS00112417,8,123,116,123
INS00001110,5,223,159,223
INS00001110,18,233,166,233
INS00001110,4,10,7,10
INS00112781,8,194,160,194
INS00112781,18,194,160,194
INS00077446,8,25,20,25
INS00077446,18,25,20,25
INS00039741,8,225,220,225
INS00039741,18,225,220,225
INS00076069,18,180,80,180
INS00076069,8,180,80,180
INS00114631,8,121,107,121
INS00114631,18,121,107,121
INS00636556,18,120,118,120
INS00636556,8,120,118,120
INS00468537,5,48,34,48
INS00468537,18,48,34,48
INS00516254,5,35,25,35
INS00516254,18,35,25,35
INS00113027,8,87,49,87
INS00113027,18,87,49,87
INS00035862,8,130,108,130
INS00002345,5,89,74,88
INS00002345,18,94,78,93
INS00035862,18,130,108,130
INS00002345,4,5,4,5
INS00076507,18,60,42,60
INS00076507,8,60,42,60
INS00113592,8,35,30,35
INS00113592,18,35,30,35
INS00005324,18,172,170,172
INS00005324,5,155,153,155
INS00005324,4,17,17,17
INS00001662,15,35,19,27
INS00001662,18,562,300,422
INS00001662,5,469,250,352
INS00001662,4,30,16,22
INS00001662,6,28,15,21
INS00004351,18,20,6,20
INS00004351,5,20,6,20
INS00111930,18,150,141,150
INS00111930,8,150,141,150
INS00005835,5,40,24,25
INS00005835,18,136,80,85
INS00005835,16,96,56,60
INS00006170,5,168,119,168
INS00006170,4,17,12,17
INS00006170,6,6,4,6
INS00006170,18,191,135,191
INS00078462,18,380,345,380
INS00078462,8,380,345,380
INS00075192,8,40,38,40
INS00075192,18,40,38,40
INS00104614,5,22,10,22
INS00104614,18,22,10,22
INS00550925,5,15,7,10
INS00550925,18,15,7,10
INS00059621,5,115,114,115
INS00059621,18,115,114,115
INS00004744,18,49,14,44
INS00004744,5,49,14,44
INS00005662,4,25,22,22
INS00524829,18,57,52,57
INS00005662,18,475,420,420
INS00005662,15,21,19,19
INS00524829,12,57,52,57
INS00005662,5,429,379,379
INS00001149,18,25,23,25
INS00001149,5,25,23,25
INS00110072,18,280,273,280
INS00110072,8,280,273,280
INS00080106,18,75,74,75
INS00080106,8,75,74,75
INS00528230,5,15,12,15
INS00528230,4,5,4,5
INS00528230,18,20,16,20
INS00112038,18,101,89,101
INS00112038,8,101,89,101
INS00079473,8,50,35,50
INS00079473,18,50,35,50
INS00112624,8,83,76,83
INS00112624,18,83,76,83
INS00036750,8,241,225,241
INS00036750,18,241,225,241
INS00564872,18,26,19,26
INS00112164,8,145,141,145
INS00564872,8,26,19,26
INS00112164,18,145,141,145
INS00109222,8,64,44,64
INS00109222,18,64,44,64
INS00005964,5,146,51,76
INS00005964,4,23,8,12
INS00005964,16,77,27,40
INS00005964,18,246,86,128
INS00004429,5,25,23,25
INS00004429,18,25,23,25
INS00004824,18,39,35,39
INS00004824,5,39,35,39
INS00112844,18,121,81,96
INS00112844,8,121,81,96
INS00076646,18,32,30,32
INS00076646,8,32,30,32
INS00001220,18,411,250,411
INS00001220,6,27,16,27
INS00001220,4,56,34,56
INS00001220,5,311,190,311
INS00001220,10,17,10,17
INS00007509,18,120,104,120
INS00007509,8,120,104,120
INS00081103,8,32,32,32
INS00081103,18,32,32,32
INS00004504,18,25,10,25
INS00004504,5,25,10,25
INS00004364,18,16,5,16
INS00004364,5,16,5,16
INS00113375,8,180,158,180
INS00109902,8,100,45,60
INS00113375,18,180,158,180
INS00109902,18,100,45,60
INS00076831,8,62,54,62
