Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week
6204,06-07-19,female,100,blue,4,vanilla,yes,<50K,yes,10
6205,06-07-19,male,100,silver,7,no preference,yes,,yes,3
6206,06-07-19,female,100,silver,8,vanilla,yes,<50K,yes,5
6207,06-07-19,male,100,white,7,no preference,yes,,yes,7
6208,06-07-19,male,100,black,5,swirl,yes,,yes,9
6209,06-07-19,male,100,white,5,specialty,yes,,yes,10
6210,06-07-19,female,100,blue,6,specialty,yes,<50K,yes,10
6211,06-07-19,female,100,no preference,10,specialty,yes,<50K,yes,8
6212,06-07-19,male,100,white,4,chocolate,yes,,yes,7
6213,06-07-19,male,100,no preference,8,swirl,yes,,yes,2
6214,06-07-19,male,100,red,8,specialty,yes,,yes,9
6215,06-07-19,male,100,white,5,vanilla,yes,,yes,3
6216,06-07-19,female,100,black,5,vanilla,yes,<50K,yes,5
6217,06-07-19,female,100,silver,7,specialty,yes,<50K,yes,6
6218,06-07-19,male,100,black,2,swirl,yes,,yes,7
6219,06-07-19,male,100,black,10,chocolate,yes,,yes,4
6220,06-07-19,male,100,silver,4,specialty,yes,,yes,9
6221,06-07-19,male,100,blue,2,chocolate,yes,,yes,8
6222,06-07-19,male,100,no preference,6,chocolate,yes,,yes,7
6223,06-07-19,male,100,white,1,chocolate,yes,,yes,5
6224,06-07-19,female,100,red,6,specialty,yes,<50K,yes,1
6225,06-07-19,female,100,no preference,1,vanilla,yes,<50K,yes,2
6226,06-07-19,female,100,white,4,vanilla,yes,<50K,yes,6
6227,06-07-19,male,100,red,3,chocolate,yes,,yes,4
6228,06-07-19,male,100,red,10,swirl,yes,,yes,4
6229,06-07-19,female,100,white,4,chocolate,yes,<50K,yes,6
6230,06-07-19,female,100,blue,2,specialty,yes,<50K,yes,8
6231,06-07-19,female,100,black,3,chocolate,yes,<50K,yes,4
6232,06-07-19,female,100,red,7,swirl,yes,<50K,yes,4
6233,06-07-19,male,100,white,2,specialty,yes,,yes,8
6234,06-07-19,female,100,white,6,no preference,yes,<50K,yes,3
6235,06-07-19,male,100,silver,,chocolate,yes,,yes,5
6236,06-07-19,female,100,blue,,no preference,yes,<50K,yes,8
6237,06-07-19,male,100,no preference,,swirl,yes,,yes,1
6238,06-07-19,male,100,white,3,swirl,yes,,yes,8
6239,06-07-19,male,100,red,6,swirl,yes,,yes,9
6240,06-07-19,male,100,white,0,no preference,yes,,yes,4
6241,06-07-19,male,100,blue,1,swirl,yes,,yes,5
6242,06-07-19,male,100,white,1,swirl,yes,,yes,3
6243,06-07-19,male,100,silver,3,swirl,yes,,yes,9
6244,06-07-19,female,100,white,1,no preference,yes,<50K,yes,6
6245,06-07-19,male,100,no preference,10,no preference,yes,,yes,7
6246,06-07-19,female,100,black,10,specialty,yes,<50K,yes,1
6247,06-07-19,male,100,red,3,vanilla,yes,,yes,4
6248,06-07-19,male,100,no preference,3,chocolate,yes,,yes,7
6249,06-07-19,male,100,blue,7,no preference,yes,,yes,1
6250,06-07-19,male,100,red,4,swirl,yes,,yes,4
6251,06-07-19,female,100,white,6,no preference,yes,<50K,yes,8
6252,06-07-19,female,100,no preference,6,specialty,yes,<50K,yes,5
6253,06-07-19,male,100,red,8,specialty,yes,,yes,4
6254,06-07-19,male,100,blue,6,swirl,yes,,yes,5
6255,06-07-19,male,100,blue,9,no preference,yes,,yes,8
6256,06-07-19,male,100,silver,4,vanilla,yes,,yes,3
6257,06-07-19,female,100,red,8,swirl,yes,<50K,yes,4
6258,06-07-19,male,100,no preference,0,vanilla,yes,,yes,9
6259,06-07-19,male,100,blue,4,vanilla,yes,,yes,3
6260,06-07-19,male,100,silver,2,specialty,yes,,yes,1
6261,06-07-19,male,100,black,7,chocolate,yes,,yes,4
6262,06-07-19,male,100,blue,8,chocolate,yes,,yes,5
6263,06-07-19,female,100,red,8,specialty,yes,<50K,yes,5
6264,06-07-19,male,,white,9,swirl,yes,,yes,7
6265,06-07-19,female,,silver,8,specialty,yes,<50K,yes,5
6266,07-07-19,male,,white,5,no preference,yes,,yes,8
6267,07-07-19,female,,red,0,chocolate,yes,<50K,yes,4
6268,07-07-19,female,100,black,4,specialty,yes,<50K,yes,10
6269,07-07-19,male,100,blue,6,specialty,yes,,yes,4
6270,07-07-19,female,100,blue,4,vanilla,yes,>100K,yes,2
6271,07-07-19,male,100,black,10,chocolate,yes,,yes,8
6272,07-07-19,male,100,white,6,swirl,yes,,yes,2
6273,07-07-19,female,100,silver,10,swirl,yes,>100K,yes,6
6274,07-07-19,female,100,no preference,5,no preference,yes,>100K,yes,7
6275,07-07-19,male,100,red,8,specialty,yes,,yes,8
6276,07-07-19,female,100,blue,8,chocolate,yes,>100K,yes,1
6277,07-07-19,male,100,no preference,1,chocolate,yes,,yes,2
6278,07-07-19,male,100,silver,7,chocolate,yes,,yes,7
6279,07-07-19,male,100,white,3,swirl,yes,,yes,10
6280,07-07-19,male,100,black,4,swirl,yes,,yes,9
6281,07-07-19,female,100,blue,2,vanilla,yes,>100K,yes,2
6282,07-07-19,female,100,silver,9,no preference,yes,>100K,yes,9
6283,07-07-19,male,100,no preference,4,vanilla,yes,,yes,7
6284,07-07-19,male,100,no preference,9,specialty,yes,,yes,6
6285,07-07-19,male,100,blue,3,specialty,yes,,yes,4
6286,07-07-19,male,100,white,7,specialty,yes,,yes,2
6287,07-07-19,female,100,black,0,no preference,yes,>100K,yes,9
6288,07-07-19,male,100,black,4,swirl,yes,,yes,5
6289,07-07-19,female,100,red,8,swirl,yes,>100K,yes,4
6290,07-07-19,male,100,no preference,6,chocolate,yes,,yes,5
6291,07-07-19,male,100,white,9,swirl,yes,,yes,9
6292,07-07-19,male,100,blue,1,vanilla,yes,,yes,2
6293,07-07-19,female,377,red,6,swirl,yes,>100K,yes,2
6294,07-07-19,female,206,blue,4,vanilla,yes,>100K,yes,0
6295,07-07-19,female,314,black,9,swirl,yes,>100K,yes,8
6296,07-07-19,male,367,white,6,no preference,no,,yes,4
6297,07-07-19,female,108,blue,4,swirl,yes,>100K,yes,0
6298,07-07-19,female,289,silver,6,swirl,yes,>100K,yes,6
6299,07-07-19,male,330,silver,6,swirl,yes,>100K,yes,2
6300,07-07-19,male,290,red,0,swirl,yes,>100K,yes,1
6301,07-07-19,male,345,blue,7,no preference,yes,,yes,5
6302,07-07-19,male,152,no preference,3,chocolate,yes,,yes,7
6303,07-07-19,male,272,silver,4,no preference,yes,,yes,5
6304,07-07-19,male,343,white,9,swirl,yes,,yes,8
6305,07-07-19,male,106,blue,3,no preference,yes,,yes,4
6306,07-07-19,male,193,red,6,specialty,yes,,yes,6
6307,07-07-19,male,193,red,1,chocolate,yes,,yes,8
6308,07-07-19,female,196,red,2,swirl,yes,>100K,yes,5
6309,07-07-19,female,120,red,7,swirl,yes,>100K,yes,6
6310,07-07-19,male,233,silver,3,swirl,yes,,yes,8
6311,07-07-19,female,379,blue,0,no preference,yes,>100K,yes,8
6312,07-07-19,female,257,no preference,4,no preference,yes,>100K,yes,7
6313,07-07-19,female,370,blue,3,vanilla,yes,>100K,yes,6
6314,07-07-19,male,268,red,6,chocolate,yes,,yes,8
6315,07-07-19,male,129,red,0,specialty,yes,>100K,yes,3
6316,07-07-19,male,240,silver,8,specialty,yes,>100K,yes,1
6317,07-07-19,male,116,black,5,specialty,yes,,yes,8
6318,07-07-19,male,222,white,9,swirl,yes,>100K,yes,0
6319,07-07-19,female,153,blue,6,swirl,yes,>100K,yes,3
6320,07-07-19,male,381,red,10,swirl,yes,,yes,5
6321,07-07-19,male,206,blue,1,swirl,yes,,yes,6
6322,07-07-19,male,338,no preference,8,swirl,yes,>100K,yes,2
6323,07-07-19,male,204,blue,3,specialty,yes,>100K,yes,2
6324,07-07-19,male,396,no preference,0,specialty,yes,,yes,8
6325,07-07-19,female,360,silver,10,swirl,yes,>100K,yes,5
6326,07-07-19,female,164,black,10,swirl,yes,>100K,yes,6
6327,07-07-19,female,320,white,2,swirl,yes,>100K,yes,8
6328,07-07-19,male,299,no preference,2,chocolate,yes,,yes,8
6329,07-07-19,male,373,silver,8,swirl,yes,,yes,7
6330,07-07-19,male,347,white,3,vanilla,yes,>100K,yes,3
6331,07-07-19,male,214,black,7,chocolate,yes,,yes,5
6332,07-07-19,male,121,white,5,chocolate,yes,,yes,5
6333,07-07-19,female,339,black,5,specialty,yes,>100K,yes,8
6334,07-07-19,male,142,black,4,chocolate,yes,,yes,7
6335,07-07-19,male,264,silver,5,specialty,yes,,yes,5
6336,07-07-19,male,242,no preference,0,no preference,yes,,yes,5
6337,07-07-19,female,269,black,0,chocolate,yes,>100K,yes,3
6338,07-07-19,female,271,blue,5,specialty,yes,>100K,yes,2
6339,07-07-19,male,213,black,9,swirl,yes,>100K,yes,3
6340,07-07-19,female,291,no preference,2,vanilla,yes,>100K,yes,8
6341,07-07-19,male,380,blue,3,no preference,yes,,yes,4
6342,07-07-19,male,382,red,4,chocolate,yes,,yes,8
6343,07-07-19,male,233,red,4,swirl,yes,,yes,5
6344,07-07-19,male,284,silver,4,vanilla,yes,,yes,5
6345,07-07-19,female,197,silver,4,chocolate,yes,>100K,yes,6
6346,07-07-19,female,341,red,7,swirl,yes,>100K,yes,0
6347,07-07-19,female,165,black,6,specialty,yes,>100K,yes,6
6348,07-07-19,male,176,white,0,no preference,yes,>100K,yes,0
6349,07-07-19,male,337,silver,5,vanilla,yes,,yes,8
6350,07-07-19,female,173,silver,4,specialty,yes,>100K,yes,0
6351,07-07-19,male,306,no preference,9,chocolate,yes,,yes,5
6352,07-07-19,male,180,blue,1,vanilla,yes,,yes,6
6353,07-07-19,male,200,white,3,specialty,yes,,yes,6
6354,07-07-19,female,394,red,1,no preference,yes,>100K,yes,4
6355,07-07-19,male,264,silver,6,specialty,yes,,yes,6
6356,07-07-19,male,209,white,10,vanilla,yes,>100K,yes,0
6357,07-07-19,female,257,black,2,no preference,yes,>100K,yes,0
6358,07-07-19,female,273,white,10,chocolate,yes,>100K,yes,7
6359,07-07-19,female,216,blue,9,vanilla,yes,>100K,yes,7
6360,07-07-19,male,119,black,5,vanilla,yes,>100K,yes,0
6361,07-07-19,male,256,blue,10,vanilla,yes,,yes,7
6362,07-07-19,male,162,no preference,1,vanilla,yes,>100K,yes,3
6363,07-07-19,male,388,white,5,specialty,yes,,yes,6
6364,07-07-19,female,103,blue,4,specialty,yes,>100K,yes,0
6365,07-07-19,male,107,red,4,no preference,yes,,yes,4
6366,07-07-19,male,278,blue,9,no preference,yes,,yes,7
6367,07-07-19,male,293,silver,7,specialty,yes,,yes,6
6368,07-07-19,male,286,silver,5,chocolate,yes,,yes,4
6369,07-07-19,female,111,red,3,no preference,yes,>100K,yes,2
6370,07-07-19,female,278,no preference,6,chocolate,yes,>100K,yes,6
6371,07-07-19,male,287,silver,0,swirl,yes,,yes,6
6372,07-07-19,male,301,blue,8,vanilla,yes,,yes,8
6373,07-07-19,male,359,no preference,4,chocolate,yes,,yes,5
6374,07-07-19,male,272,blue,5,swirl,yes,,yes,5
6375,07-07-19,female,212,silver,1,swirl,yes,>100K,yes,4
6376,07-07-19,male,298,blue,7,swirl,yes,,yes,4
6377,07-07-19,male,285,white,7,swirl,yes,>100K,yes,0
6378,07-07-19,male,284,blue,1,specialty,yes,>100K,yes,0
6379,07-07-19,female,389,blue,10,swirl,yes,>100K,yes,6
6380,07-07-19,male,151,blue,9,specialty,yes,,yes,5
6381,07-07-19,male,387,white,0,swirl,yes,,yes,5
6382,07-07-19,male,210,black,7,no preference,yes,,yes,7
6383,07-07-19,male,110,white,3,no preference,yes,>100K,yes,3
6384,07-07-19,male,296,blue,5,specialty,yes,,yes,5
6385,07-07-19,male,132,silver,10,no preference,yes,,yes,6
6386,07-07-19,male,199,red,0,specialty,yes,,yes,7
6387,07-07-19,male,356,blue,3,specialty,yes,>100K,yes,1
6388,07-07-19,female,152,silver,8,chocolate,yes,>100K,yes,5
6389,07-07-19,male,103,silver,3,specialty,yes,,yes,6
6390,07-07-19,male,264,black,7,vanilla,yes,,yes,6
6391,07-07-19,male,337,silver,2,chocolate,yes,,yes,8
6392,07-07-19,male,355,silver,2,swirl,yes,,yes,5
6393,07-07-19,female,136,red,1,swirl,yes,>100K,yes,8
6394,07-07-19,male,178,white,2,chocolate,yes,,yes,6
6395,07-07-19,female,306,black,8,specialty,yes,>100K,yes,8
6396,07-07-19,female,213,silver,1,vanilla,yes,>100K,yes,1
6397,07-07-19,female,196,silver,0,no preference,yes,>100K,yes,6
6398,07-07-19,male,321,red,4,no preference,yes,,yes,7
6399,07-07-19,male,173,no preference,8,no preference,yes,>100K,yes,1
6400,07-07-19,male,245,white,2,chocolate,yes,,yes,5
6401,07-07-19,male,306,silver,10,no preference,yes,,yes,8
6402,07-07-19,male,193,white,0,swirl,yes,>100K,yes,1
6403,07-07-19,male,282,blue,4,chocolate,yes,>100K,yes,1
6404,07-07-19,female,171,red,8,no preference,yes,>100K,yes,5
6405,07-07-19,male,142,silver,5,chocolate,yes,,yes,6
6406,07-07-19,male,355,black,3,vanilla,yes,,yes,4
6407,07-07-19,male,215,no preference,8,vanilla,yes,,yes,5
6408,07-07-19,female,296,silver,10,no preference,yes,>100K,yes,0
6409,07-07-19,male,329,blue,9,no preference,yes,,yes,4
6410,07-07-19,female,140,silver,2,swirl,yes,>100K,yes,7
6411,07-07-19,male,150,silver,7,chocolate,yes,,yes,6
6412,07-07-19,male,236,black,6,swirl,no,,yes,6
6413,07-07-19,female,327,blue,2,chocolate,yes,>100K,yes,4
6414,07-07-19,female,161,silver,3,chocolate,yes,>100K,yes,3
6415,07-07-19,male,271,black,6,swirl,yes,,yes,6
6416,07-07-19,male,224,silver,10,chocolate,yes,>100K,yes,0
6417,07-07-19,male,299,red,9,no preference,yes,,yes,5
6418,07-07-19,male,152,red,6,vanilla,yes,,yes,5
6419,07-07-19,female,374,silver,5,no preference,no,>100K,yes,6
6420,07-07-19,male,369,silver,2,chocolate,yes,,yes,5
6421,07-07-19,female,295,white,6,no preference,yes,>100K,yes,2
6422,07-07-19,female,395,blue,5,vanilla,yes,>100K,yes,7
6423,07-07-19,male,248,white,1,swirl,yes,,yes,8
6424,07-07-19,male,357,white,1,no preference,yes,>100K,yes,0
6425,07-07-19,female,281,blue,4,swirl,yes,>100K,yes,0
6426,07-07-19,male,217,red,2,specialty,yes,>100K,yes,3
6427,07-07-19,male,247,silver,4,swirl,yes,>100K,yes,1
6428,07-07-19,male,327,no preference,3,chocolate,yes,,yes,8
6429,07-07-19,male,243,red,5,swirl,yes,,yes,7
6430,07-07-19,male,271,black,3,no preference,yes,,yes,7
6431,07-07-19,male,303,red,9,no preference,yes,,yes,6
6432,07-07-19,male,163,black,9,chocolate,yes,,yes,7
6433,07-07-19,female,166,blue,5,specialty,yes,>100K,yes,7
6434,07-07-19,female,350,no preference,6,specialty,yes,>100K,yes,0
6435,07-07-19,male,183,white,6,vanilla,yes,,yes,4
6436,07-07-19,male,384,red,1,vanilla,yes,>100K,yes,1
6437,07-07-19,male,303,red,0,specialty,yes,,yes,6
6438,07-07-19,male,253,blue,1,vanilla,yes,,yes,6
6439,07-07-19,male,162,no preference,3,swirl,yes,,yes,6
6440,07-07-19,male,340,red,0,chocolate,yes,,yes,8
6441,07-07-19,male,313,no preference,2,chocolate,yes,,yes,4
6442,07-07-19,male,232,no preference,6,swirl,yes,,yes,7
6443,07-07-19,female,298,white,5,swirl,yes,>100K,yes,2
6444,07-07-19,female,344,blue,5,no preference,yes,>100K,yes,2
6445,07-07-19,female,317,silver,6,vanilla,yes,>100K,yes,6
6446,07-07-19,male,338,no preference,3,no preference,yes,,yes,5
6447,07-07-19,female,392,white,9,vanilla,yes,>100K,yes,8
6448,07-07-19,male,266,white,10,vanilla,yes,,yes,6
6449,07-07-19,male,354,silver,4,chocolate,yes,,yes,8
6450,07-07-19,male,103,no preference,0,no preference,yes,>100K,yes,0
6451,07-07-19,female,376,red,4,vanilla,yes,>100K,yes,0
6452,07-07-19,male,171,black,4,chocolate,yes,>100K,yes,3
6453,07-07-19,male,141,red,5,vanilla,yes,,yes,5
6454,07-07-19,male,173,red,5,vanilla,yes,,yes,6
6455,07-07-19,male,297,white,5,vanilla,yes,,yes,7
6456,07-07-19,male,258,no preference,10,swirl,yes,>100K,yes,1
6457,07-07-19,male,263,white,4,swirl,yes,,yes,5
6458,07-07-19,male,328,no preference,8,swirl,yes,>100K,yes,0
6459,07-07-19,female,333,black,2,swirl,yes,>100K,yes,7
6460,07-07-19,male,265,red,2,no preference,yes,,yes,7
6461,07-07-19,female,257,blue,0,vanilla,yes,>100K,yes,6
6462,07-07-19,male,125,silver,10,swirl,yes,,yes,7
6463,07-07-19,male,318,white,3,vanilla,yes,,yes,4
6464,07-07-19,male,262,no preference,0,chocolate,yes,>100K,yes,0
6465,07-07-19,male,283,black,10,no preference,yes,,yes,8
6466,07-07-19,male,310,silver,5,chocolate,yes,>100K,yes,1
6467,07-07-19,female,279,white,8,chocolate,yes,>100K,yes,5
6468,07-07-19,female,296,no preference,9,swirl,yes,>100K,yes,6
6469,07-07-19,male,228,red,8,specialty,yes,,yes,8
6470,07-07-19,male,139,black,5,no preference,yes,>100K,yes,3
6471,07-07-19,female,109,black,10,chocolate,yes,>100K,yes,3
6472,07-07-19,male,164,black,6,swirl,yes,,yes,6
6473,07-07-19,male,295,white,8,no preference,yes,,yes,6
6474,07-07-19,female,300,blue,4,vanilla,yes,>100K,yes,6
6475,07-07-19,male,211,black,2,specialty,yes,,yes,4
6476,07-07-19,male,204,red,8,vanilla,yes,,yes,6
6477,07-07-19,female,341,red,8,swirl,yes,>100K,yes,6
6478,07-07-19,male,309,no preference,4,specialty,yes,,yes,6
6479,07-07-19,male,255,blue,7,specialty,yes,>100K,yes,0
6480,07-07-19,male,199,blue,9,swirl,yes,,yes,6
6481,07-07-19,male,173,no preference,8,specialty,yes,,yes,8
6482,07-07-19,male,349,no preference,7,chocolate,yes,,yes,7
6483,07-07-19,male,134,red,8,chocolate,yes,>100K,yes,1
6484,07-07-19,female,214,red,2,vanilla,yes,>100K,yes,1
6485,07-07-19,female,381,no preference,0,swirl,yes,>100K,yes,1
6486,07-07-19,male,346,black,8,specialty,yes,>100K,yes,3
6487,07-07-19,female,187,red,8,specialty,yes,>100K,yes,3
6488,07-07-19,male,250,white,1,specialty,yes,,yes,7
6489,07-07-19,female,324,white,8,chocolate,yes,>100K,yes,1
6490,07-07-19,male,320,no preference,4,vanilla,yes,,yes,5
6491,07-07-19,female,104,red,8,no preference,yes,>100K,yes,3
6492,07-07-19,male,116,black,2,no preference,yes,,yes,4
6493,07-07-19,male,258,white,0,specialty,yes,,yes,4
6494,07-07-19,male,277,white,10,vanilla,yes,,yes,6
6495,07-07-19,male,307,black,8,vanilla,yes,,yes,8
6496,07-07-19,male,102,silver,2,vanilla,yes,>100K,yes,2
6497,07-07-19,male,302,white,8,vanilla,yes,,yes,4
6498,07-07-19,female,269,silver,0,swirl,yes,>100K,yes,5
6499,07-07-19,male,284,no preference,1,no preference,yes,>100K,yes,0
6500,07-07-19,male,313,black,6,chocolate,yes,>100K,yes,3
6501,07-07-19,female,266,black,3,chocolate,yes,>100K,yes,5
6502,07-07-19,male,265,silver,9,no preference,yes,,yes,7
6503,07-07-19,male,326,silver,1,swirl,yes,,yes,8
6504,07-07-19,female,312,white,10,no preference,yes,>100K,yes,2
6505,07-07-19,male,244,white,6,swirl,yes,,yes,7
6506,07-07-19,female,147,white,3,swirl,yes,>100K,yes,1
6507,07-07-19,female,227,black,7,chocolate,yes,>100K,yes,3
6508,07-07-19,male,270,red,0,chocolate,yes,>100K,yes,3
6509,07-07-19,male,202,red,4,swirl,yes,>100K,yes,0
6510,07-07-19,male,129,silver,6,chocolate,yes,,yes,8
6511,07-07-19,male,305,silver,9,specialty,yes,>100K,yes,0
6512,07-07-19,female,228,blue,8,swirl,yes,>100K,yes,5
6513,07-07-19,male,106,silver,9,specialty,yes,,yes,5
6514,07-07-19,male,360,blue,4,swirl,yes,>100K,yes,3
6515,07-07-19,male,248,blue,9,swirl,yes,>100K,yes,3
6516,07-07-19,male,244,white,9,chocolate,yes,,yes,4
6517,07-07-19,male,122,black,5,no preference,yes,,yes,7
6518,07-07-19,female,283,red,2,swirl,yes,>100K,yes,8
6519,07-07-19,female,240,white,0,swirl,yes,>100K,yes,8
6520,07-07-19,male,167,white,10,vanilla,yes,,yes,7
6521,07-07-19,male,395,red,2,no preference,yes,,yes,8
6522,07-07-19,male,321,red,0,chocolate,yes,,yes,4
6523,07-07-19,female,351,silver,7,swirl,yes,>100K,yes,1
6524,07-07-19,female,153,black,10,swirl,yes,>100K,yes,5
6525,07-07-19,female,191,blue,7,no preference,yes,>100K,yes,1
6526,07-07-19,male,297,blue,9,no preference,yes,>100K,yes,3
6527,07-07-19,female,224,black,8,swirl,yes,>100K,yes,3
6528,07-07-19,female,165,blue,0,vanilla,yes,>100K,yes,5
6529,07-07-19,male,286,silver,3,no preference,yes,,yes,8
6530,07-07-19,male,187,blue,5,vanilla,yes,,yes,5
6531,07-07-19,male,313,silver,10,specialty,yes,,yes,7
6532,07-07-19,male,277,no preference,2,no preference,yes,>100K,yes,1
6533,07-07-19,female,175,red,3,specialty,yes,>100K,yes,7
6534,07-07-19,male,108,blue,6,no preference,yes,>100K,yes,1
6535,07-07-19,female,277,black,4,swirl,yes,>100K,yes,0
6536,07-07-19,male,330,red,2,specialty,yes,,yes,4
6537,07-07-19,female,236,blue,1,chocolate,yes,>100K,yes,7
6538,07-07-19,male,324,black,5,chocolate,yes,,yes,8
6539,07-07-19,male,346,red,5,no preference,yes,,yes,8
6540,07-07-19,male,361,blue,3,chocolate,yes,,yes,8
6541,07-07-19,male,126,blue,2,no preference,yes,>100K,yes,0
6542,07-07-19,male,143,red,4,specialty,yes,,yes,4
6543,07-07-19,male,327,blue,1,chocolate,yes,,yes,7
6544,07-07-19,male,303,blue,5,specialty,yes,,yes,4
6545,07-07-19,male,143,red,7,swirl,yes,>100K,yes,0
6546,07-07-19,female,322,white,2,no preference,yes,>100K,yes,4
6547,07-07-19,female,273,blue,9,vanilla,yes,>100K,yes,3
6548,07-07-19,female,241,red,10,vanilla,yes,>100K,yes,4
6549,07-07-19,male,341,no preference,8,no preference,yes,,yes,8
6550,07-07-19,female,267,white,4,swirl,yes,>100K,yes,4
6551,07-07-19,male,280,red,1,specialty,yes,,yes,7
6552,07-07-19,male,341,silver,5,vanilla,yes,>100K,yes,1
6553,07-07-19,female,226,white,5,specialty,yes,>100K,yes,6
6554,07-07-19,male,299,no preference,0,swirl,yes,>100K,yes,0
6555,07-07-19,male,315,red,5,no preference,yes,,yes,6
6556,07-07-19,male,149,white,2,chocolate,yes,,yes,8
6557,07-07-19,male,161,silver,5,swirl,yes,,yes,6
6558,07-07-19,male,178,black,4,swirl,yes,>100K,yes,0
6559,07-07-19,female,237,black,3,no preference,yes,>100K,yes,0
6560,07-07-19,female,385,blue,1,vanilla,yes,>100K,yes,3
6561,07-07-19,male,346,black,3,no preference,yes,,yes,8
6562,07-07-19,male,172,silver,2,no preference,yes,,yes,5
6563,07-07-19,female,273,black,2,chocolate,yes,>100K,yes,8
6564,07-07-19,male,106,red,2,chocolate,yes,,yes,5
6565,07-07-19,male,271,no preference,0,specialty,yes,,yes,6
6566,07-07-19,male,388,no preference,10,swirl,yes,>100K,yes,0
6567,07-07-19,female,235,black,3,swirl,yes,>100K,yes,8
6568,07-07-19,male,343,no preference,5,swirl,yes,>100K,yes,3
6569,07-07-19,male,229,black,4,specialty,yes,,yes,7
6570,07-07-19,male,385,blue,0,no preference,yes,>100K,yes,2
6571,07-07-19,female,369,red,6,chocolate,yes,>100K,yes,0
6572,07-07-19,male,186,black,7,vanilla,yes,,yes,4
6573,07-07-19,male,144,white,4,specialty,yes,,yes,7
6574,07-07-19,female,156,silver,9,chocolate,yes,>100K,yes,4
6575,07-07-19,female,272,red,4,chocolate,yes,>100K,yes,3
6576,07-07-19,male,332,silver,2,no preference,yes,,yes,4
6577,07-07-19,male,157,red,0,swirl,yes,>100K,yes,3
6578,07-07-19,male,339,blue,6,vanilla,yes,,yes,8
6579,07-07-19,male,351,black,0,swirl,yes,>100K,yes,0
6580,07-07-19,male,382,red,8,chocolate,yes,>100K,yes,0
6581,07-07-19,male,384,blue,9,no preference,yes,,yes,5
6582,07-07-19,male,117,no preference,9,swirl,yes,>100K,yes,0
6583,07-07-19,female,342,red,7,chocolate,yes,>100K,yes,1
6584,07-07-19,male,246,black,3,specialty,yes,>100K,yes,1
6585,07-07-19,male,114,blue,8,specialty,yes,>100K,yes,1
6586,07-07-19,male,357,white,10,no preference,yes,,yes,7
6587,07-07-19,male,101,white,1,chocolate,yes,,yes,7
6588,07-07-19,male,134,blue,4,vanilla,yes,,yes,4
